"id","TypeCode","Type","Name","WardCode","Ward","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"c7e450bd-b1f2-4b4d-8c91-17ecf3de6a5e","1","Town Panchayat","Paravai (TP)","20TP0506W","Paravai (TP) WARD NO.-0006","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"c829874f-b8e9-4427-8c0f-f86a2534c9f8","3","Corporation","Zone 3- Central","20MC0170W","Madurai (M Corp.) WARD NO.-0070","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"c9136f99-fa72-4005-833a-49dd56c6033c","1","Town Panchayat","Thiruppalai (CT)","20CT1901W","Thiruppalai (CT) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"c9701fa7-a085-4529-88bd-d03ccecb187b","1","Town Panchayat","Peraiyur (TP)","20TP0610W","Peraiyur (TP) WARD NO.-0010","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"ca73e918-954f-408c-84ad-9ea8a1d809e8","3","Corporation","Zone 4- South","20MC0187W","Madurai (M Corp.) WARD NO.-0087","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"ca809b86-2757-40e4-aa1b-038017756e05","1","Town Panchayat","Vadipatti (TP)","20TP0913W","Vadipatti (TP) WARD NO.-0013","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"cc43b30f-eed5-4efb-add9-d187058d6fba","1","Town Panchayat","Elumalai (TP)","20TP0302W","Elumalai (TP) WARD NO.-0002","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"ccd38a0a-0b0c-4865-97e1-95655fd64edf","2","Municipality","Thirumangalam (M)","20MU0214W","Thirumangalam (M) WARD NO.-0014","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"cf294fcf-779e-4580-a686-8292d51b1b5c","1","Town Panchayat","Paravai (TP)","20TP0502W","Paravai (TP) WARD NO.-0002","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"d09c92f1-d83d-45d3-bd7d-3cc6c4d42b1b","1","Town Panchayat","Elumalai (TP)","20TP0301W","Elumalai (TP) WARD NO.-0001","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"d1b68885-2382-401b-9d4a-f211d0ce1a70","2","Municipality","Usilampatti (M)","20MU0312W","Usilampatti (M) WARD NO.-0012","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"d1d23783-f528-4f38-a758-8bb230a40915","2","Municipality","Melur (M)","20MU0126W","Melur (M) WARD NO.-0025","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"d20cc442-0bcb-4a84-a752-88851fdc0dae","2","Municipality","Thirumangalam (M)","20MU0226W","Thirumangalam (M) WARD NO.-0026","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"d234dca4-037b-4a55-9bd7-64641999a5a5","1","Town Panchayat","Alanganallur (TP)","20TP0204W","Alanganallur (TP) WARD NO.-0004","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"d2ba78e5-5dda-4020-a9ec-6642e4dc3a91","2","Municipality","Thirumangalam (M)","20MU0224W","Thirumangalam (M) WARD NO.-0024","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"d2be0d51-64e1-404d-9a8d-cbbe530a18f5","1","Town Panchayat","Vandiyur (CT)","20CT2001W","Vandiyur (CT) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"d310e94b-9069-4ca5-b41e-3c163f8b0af8","3","Corporation","Zone 4- South","20MC0190W","Madurai (M Corp.) WARD NO.-0090","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"d392bbdb-d873-413e-99b5-5d13ca61fdc0","3","Corporation","Zone  1- East","20MC0103W","Madurai (M Corp.) WARD NO.-0003","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"d4544660-36f1-4a59-9385-64a29045cdf3","3","Corporation","Zone 5- West","20MC0179W","Madurai (M Corp.) WARD NO.-0079","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"d4d4f393-0cf2-4c23-b1dc-a527a8fa9fb3","1","Town Panchayat","Harveypatti (TP)","20CT0310W","Harveypatti (TP) WARD NO.-0010","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"d5327d65-796c-4c42-827f-54178d59bda0","2","Municipality","Thirumangalam (M)","20MU0222W","Thirumangalam (M) WARD NO.-0022","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"d5b94056-dccb-42cd-9e4e-d1da9d487517","1","Town Panchayat","Peraiyur (TP)","20TP0611W","Peraiyur (TP) WARD NO.-0011","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"d5e43d4e-b715-4104-80a4-56b4a4cf1631","1","Town Panchayat","Harveypatti (TP)","20CT0308W","Harveypatti (TP) WARD NO.-0008","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"d602f59e-3ee3-4baf-9eea-76aecb332b14","1","Town Panchayat","Elumalai (TP)","20TP0314W","Elumalai (TP) WARD NO.-0014","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"d65a94b8-754c-4be7-afc6-8064f5965eaa","3","Corporation","Zone 5- West","20MC01100W","Madurai (M Corp.) WARD NO.-0100","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"d6811be6-f52c-434a-9780-0bec287150dc","1","Town Panchayat","Sholavandan (TP)","20TP0704W","Sholavandan (TP) WARD NO.-0004","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"d718bfcf-0f68-448d-b995-664af351907d","1","Town Panchayat","Paravai (TP)","20TP0501W","Paravai (TP) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"d7a18aa7-3dd0-4063-921f-56e2035dfd31","1","Town Panchayat","Palamedu (TP)","20TP0402W","Palamedu (TP) WARD NO.-0002","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"d8b2cf62-9e0c-4467-a850-d090cadca815","3","Corporation","Zone 3- Central","20MC0156W","Madurai (M Corp.) WARD NO.-0056","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"d9c81fad-3d42-41cc-8f8b-fc7a5ff9b8c0","3","Corporation","Zone 5- West","20MC0191W","Madurai (M Corp.) WARD NO.-0091","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"da6a00ff-fab0-4ba9-943b-c4ada54ba060","1","Town Panchayat","Alanganallur (TP)","20TP0209W","Alanganallur (TP) WARD NO.-0009","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"daade366-e1a2-4b88-9e95-c5cb319773b1","3","Corporation","Zone 3- Central","20MC0157W","Madurai (M Corp.) WARD NO.-0057","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"db0c2c0d-7643-48c7-904d-45c091806f20","1","Town Panchayat","Vadipatti (TP)","20TP0915W","Vadipatti (TP) WARD NO.-0015","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"db592df7-0b94-45cd-ac66-be8d8da4de19","3","Corporation","Zone 4- South","20MC0144W","Madurai (M Corp.) WARD NO.-0044","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"dc11b7a3-8093-4811-bcda-9f798b38a5a6","1","Town Panchayat","Palamedu (TP)","20TP0513W","Palamedu (TP) WARD NO.-0013","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"dce812fb-cfb4-4b2e-aa04-77fc29a3fcdb","2","Municipality","Thirumangalam (M)","20MU0227W","Thirumangalam (M) WARD NO.-0027","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"ddabb6e2-4c23-4af8-93b8-f91c738c30e8","3","Corporation","Zone 2-  North","20MC0102W","Madurai (M Corp.) WARD NO.-0002","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"ddcea3ef-cd72-481c-afa7-b1ad3053be66","3","Corporation","Zone 5- West","20MC0196W","Madurai (M Corp.) WARD NO.-0096","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"de44584f-3ed5-495c-8226-830052e34e80","2","Municipality","Thirumangalam (M)","20MU0215W","Thirumangalam (M) WARD NO.-0015","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"de82f29d-6e3b-4a1c-9706-69d4563305e8","1","Town Panchayat","Alanganallur (TP)","20TP02015W","Alanganallur (TP) WARD NO.-0015","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"df44c9a4-8626-49fd-ba0f-1063fe880491","1","Town Panchayat","Elumalai (TP)","20TP0309W","Elumalai (TP) WARD NO.-0009","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"e0520486-e1f8-493b-ac64-bd12398e23dd","1","Town Panchayat","Vadipatti (TP)","20TP0917W","Vadipatti (TP) WARD NO.-0017","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"e25beab1-27c3-4246-8917-5cf380d20cfb","3","Corporation","Zone  1- East","20MC0110W","Madurai (M Corp.) WARD NO.-0010","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e2a1e5df-2b98-4024-ab14-c43d1a7c72e2","1","Town Panchayat","T.Kallupatti (TP)","20TP0808W","T.Kallupatti (TP) WARD NO.-0007","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"e2e87f37-7438-43bb-89ef-63160eb38cd8","3","Corporation","Zone 3- Central","20MC0175W","Madurai (M Corp.) WARD NO.-0075","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e41edfa3-0d56-4dd1-bfe9-491ebf6e951b","1","Town Panchayat","Paravai (TP)","20TP0503W","Paravai (TP) WARD NO.-0003","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"e47da484-0e3d-4b79-afc2-037a0921906f","3","Corporation","Zone 5- West","20MC0184W","Madurai (M Corp.) WARD NO.-0084","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"e4cc9c5e-6361-4634-a467-1e328cc4aa82","1","Town Panchayat","Palamedu (TP)","20TP0510W","Palamedu (TP) WARD NO.-0010","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"e513c795-caf7-4733-850c-566d6347dd81","2","Municipality","Melur (M)","20MU0102W","Melur (M) WARD NO.-0002","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"e633571e-76cb-4f59-b840-f8c18a814a69","3","Corporation","Zone 5- West","20MC0193W","Madurai (M Corp.) WARD NO.-0093","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"e683e2ad-fd38-4c1c-be6a-fb6e0584a836","3","Corporation","Zone  1- East","20MC0118W","Madurai (M Corp.) WARD NO.-0018","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e6affa48-d547-4a98-ab12-be99003bdcd4","3","Corporation","Zone 2-  North","20MC0121W","Madurai (M Corp.) WARD NO.-0021","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e6efd194-411c-4f89-bc62-4d294d730a0c","3","Corporation","Zone 3- Central","20MC0158W","Madurai (M Corp.) WARD NO.-0058","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e7270a3c-24aa-412c-8467-9e0b5fcffcc6","2","Municipality","Usilampatti (M)","20MU0316W","Usilampatti (M) WARD NO.-0016","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"e85860ea-abe3-4e40-b83a-90c9220ae754","1","Town Panchayat","Peraiyur (TP)","20TP0614W","Peraiyur (TP) WARD NO.-0014","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"e8824a3d-25d5-4166-9173-f9a4a21bcd26","3","Corporation","Zone 3- Central","20MC0162W","Madurai (M Corp.) WARD NO.-0062","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"ea474811-3635-4a50-a115-f6844533d2ec","2","Municipality","Melur (M)","20MU0105W","Melur (M) WARD NO.-0005","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"eb38b607-1f04-4528-9c88-3c63a6242fda","3","Corporation","Zone  1- East","20MC0107W","Madurai (M Corp.) WARD NO.-0007","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"ebe4a78e-50c1-43a8-afcd-f605602cca88","2","Municipality","Thirumangalam (M)","20MU0210W","Thirumangalam (M) WARD NO.-0010","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"ebe92052-1a1a-417c-928e-0613bc84adb7","3","Corporation","Zone 3- Central","20MC0150W","Madurai (M Corp.) WARD NO.-0050","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"ebf9b396-31fb-449b-8027-9ee0adbbaed7","1","Town Panchayat","A.Vellalapatti (TP)","20TP01013W","A.Vellalapatti (TP) WARD NO.-0013","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"ec071ffa-f938-4d5c-b6f0-7fab68bedc14","3","Corporation","Zone 3- Central","20MC0168W","Madurai (M Corp.) WARD NO.-0068","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"ecc58b2b-53a5-4eaa-9e80-9875ce44c04e","1","Town Panchayat","Harveypatti (TP)","20CT0309W","Harveypatti (TP) WARD NO.-0009","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"ecd971e2-6e6b-4f6f-a33c-7d070913fa7b","2","Municipality","Usilampatti (M)","20MU0310W","Usilampatti (M) WARD NO.-0010","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"ed4861f8-daff-450d-987a-6281bd671740","1","Town Panchayat","Vadipatti (TP)","20TP0906W","Vadipatti (TP) WARD NO.-0006","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"ed5ca372-9f25-4302-b32f-52f7711ea555","2","Municipality","Melur (M)","20MU0125W","Melur (M) WARD NO.-0024","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"ee56f56a-aee6-4543-9304-ea085435edb8","1","Town Panchayat","Elumalai (TP)","20TP0317W","Elumalai (TP) WARD NO.-0017","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"ef2030b0-1bb5-44f0-88bb-5e8e42800a6a","1","Town Panchayat","Elumalai (TP)","20TP0307W","Elumalai (TP) WARD NO.-0007","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"ef723d76-508f-4194-af66-c9ae5c507387","2","Municipality","Melur (M)","20MU0118W","Melur (M) WARD NO.-0017","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"f05e557d-0bfe-4f69-b243-14b750633299","1","Town Panchayat","Palamedu (TP)","20TP0508W","Palamedu (TP) WARD NO.-0008","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"f0611a29-67b2-44ab-a2c9-7a919dd39165","3","Corporation","Zone  1- East","20MC0108W","Madurai (M Corp.) WARD NO.-0008","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f10cec4f-7444-4304-b94e-71e4e73ec349","1","Town Panchayat","Vadipatti (TP)","20TP0908W","Vadipatti (TP) WARD NO.-0008","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"f2bab869-b667-4cc2-8c9c-f6f85654aef8","3","Corporation","Zone 3- Central","20MC0154W","Madurai (M Corp.) WARD NO.-0054","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f3232bc5-e172-425e-978b-fda0f2a1cafd","3","Corporation","Zone 2-  North","20MC0101W","Madurai (M Corp.) WARD NO.-0001","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f350deca-80ac-40a6-b75c-4914dc7a4091","1","Town Panchayat","Elumalai (TP)","20TP0312W","Elumalai (TP) WARD NO.-0012","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"f37a52a4-7d57-47a1-afce-b99b7eaf66de","1","Town Panchayat","Sholavandan (TP)","20TP0708W","Sholavandan (TP) WARD NO.-0008","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"f39a04b4-26ee-406e-90e7-e2395a490862","3","Corporation","Zone 4- South","20MC0143W","Madurai (M Corp.) WARD NO.-0043","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f3f2b7d3-25cd-4f33-8882-a059ba7b097d","1","Town Panchayat","Thirunagar (TP)","20CT1805W","Thirunagar (TP) WARD NO.-0005","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"f44ac9df-3185-4879-80ea-829a1acbcde9","2","Municipality","Usilampatti (M)","20MU0306W","Usilampatti (M) WARD NO.-0006","System","2022-10-15 10:04:26.500918+00","","2022-10-15 10:04:26.500918+00"
"f4b13836-2859-4a4f-af78-9bb0de0d246b","3","Corporation","Zone 2-  North","20MC0131W","Madurai (M Corp.) WARD NO.-0031","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f4f89c37-4ae6-48c7-87b0-c66c2024ee49","3","Corporation","Zone 2-  North","20MC0134W","Madurai (M Corp.) WARD NO.-0034","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f57a7ead-ac41-46a4-bc44-0d664985cead","1","Town Panchayat","A.Vellalapatti (TP)","20TP01015W","A.Vellalapatti (TP) WARD NO.-0015","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"f5d99987-6a8c-4e99-b064-4af1d735afb4","1","Town Panchayat","Thirunagar (TP)","20CT1812W","Thirunagar (TP) WARD NO.-0012","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"f5de2b52-002c-43ea-b103-51db1ce43972","2","Municipality","Usilampatti (M)","20MU0320W","Usilampatti (M) WARD NO.-0020","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f5e2a0e1-752a-47fd-8d0b-5c54d0face6e","3","Corporation","Zone 4- South","20MC0153W","Madurai (M Corp.) WARD NO.-0053","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"f6c4ad9d-7958-47e2-ac68-f01460947063","3","Corporation","Zone  1- East","20MC0138W","Madurai (M Corp.) WARD NO.-0038","System","2022-10-15 10:04:26.501845+00","","2022-10-15 10:04:26.501845+00"
"f6ff099c-86ad-4566-9148-6cd7be3e5ac0","1","Town Panchayat","T.Kallupatti (TP)","20TP0815W","T.Kallupatti (TP) WARD NO.-0014","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"f7f175c2-c82c-4dde-94a8-41bb999dc74c","1","Town Panchayat","Thirunagar (TP)","20CT1806W","Thirunagar (TP) WARD NO.-0006","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"f85bebd1-32e6-4419-a1a4-295d30a590de","1","Town Panchayat","Vadipatti (TP)","20TP0909W","Vadipatti (TP) WARD NO.-0009","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"fa2ba674-20d2-429d-9d7b-5edf3122216f","1","Town Panchayat","Thirunagar (TP)","20CT1802W","Thirunagar (TP) WARD NO.-0002","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"fa3c514c-8707-4b44-992e-68e9eeab8acd","1","Town Panchayat","Vadipatti (TP)","20TP0911W","Vadipatti (TP) WARD NO.-0011","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"fc9325d9-3b4e-4c08-98a4-9e1460c7ae4b","1","Town Panchayat","Elumalai (TP)","20TP0308W","Elumalai (TP) WARD NO.-0008","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"fc9e4f0a-01af-407a-abf0-acc88bf56026","1","Town Panchayat","A.Vellalapatti (TP)","20TP0101W","A.Vellalapatti (TP) WARD NO.-0001","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
"fd131bcc-1fd6-4b6f-aa98-eb0bb90e92c9","1","Town Panchayat","Sholavandan (TP)","20TP0706W","Sholavandan (TP) WARD NO.-0006","System","2022-10-15 10:04:26.498924+00","","2022-10-15 10:04:26.498924+00"
"fdd9946d-ab76-4b0f-a667-2c8facfdd82f","1","Town Panchayat","Harveypatti (TP)","20CT0301W","Harveypatti (TP) WARD NO.-0001","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"fe6ac782-fcff-4f8d-a9ef-750a46e32cdb","3","Corporation","Zone 5- West","20MC0182W","Madurai (M Corp.) WARD NO.-0082","System","2022-10-15 10:04:26.502928+00","","2022-10-15 10:04:26.502928+00"
"ff262b30-ed4c-41c4-b288-1deab65d7cc4","1","Town Panchayat","Elumalai (TP)","20TP0315W","Elumalai (TP) WARD NO.-0015","System","2022-10-15 10:04:26.499928+00","","2022-10-15 10:04:26.499928+00"
"ff2ec9e5-8a22-4a48-b1d0-c37d61831ba9","1","Town Panchayat","Vilangudi (TP)","20CT2212W","Vilangudi (TP) WARD NO.-0012","System","2022-10-15 10:04:26.49793+00","","2022-10-15 10:04:26.49793+00"
